videoId,voice_frequencies,non_voice_frequencies,mfcc_shape,mfcc_coeff_1,mfcc_coeff_2,mfcc_coeff_3,mfcc_coeff_4,mfcc_coeff_5,mfcc_coeff_6,mfcc_coeff_7,mfcc_coeff_8,mfcc_coeff_9,mfcc_coeff_10,mfcc_coeff_11,mfcc_coeff_12,mfcc_coeff_13
8N1cKs9JRq0,14.249917716608751,7.2108120770567306,"[98965, 13]",19.79651635,10.15186974,1.75123938,2.3738769,0.47760918,0.17480973,-0.40597608,0.05879206,0.07156241,0.17428951,-0.34321536,-0.23095603,0.05106597
wutztfYqk0I,4.988304130736322,2.5204338943671463,"[65829, 13]",19.95747658,8.46100284,1.5205574,1.94674701,1.21641602,-0.58071404,0.13298859999999998,0.51936381,-0.85563565,0.27940626,-0.14541319,0.0273051,0.19649802
5njUvlLWoRI,8.569837378121509,4.303466049549422,"[28978, 13]",19.42470696,9.73526771,2.15898193,4.66053572,-0.21067029,1.58111714,-1.04981554,0.78632986,-1.37506809,0.22109104,0.26506398,0.02078731,0.57889676
wEbiwj0CY4U,12.478967214403957,6.1217793429455325,"[81360, 13]",20.97367627,14.08945318,-2.18712803,3.18028627,0.44800555,-1.40874837,0.71959293,0.15663237,-0.24135316,0.54491919,0.09358165,0.24324399,0.2919839
MFZsxoen5Y0,27.29801246018443,14.035731919003403,"[26959, 13]",21.86309858,7.30113907,-2.55355465,3.38974883,0.48618032,0.77492349,0.25442653,0.78331771,0.16999103,0.25954255,-0.23588879,-0.03928092,0.25966377
b617FReb9YI,38.95492124655435,19.039657579889308,"[25040, 13]",21.99751403,8.25133548,2.36939086,2.2921133,-0.10738045,0.83983433,0.06701061,0.57261666,0.61477538,-0.34947228,-0.04566783,-0.19335733,0.15468063
K-HFRtLaxqY,39.43902058371256,17.395921007873742,"[47616, 13]",19.0312443,3.95308448,-1.12888689,2.3415059,0.8133072579999999,0.417511023,-0.0033433166999999996,0.43664741700000004,0.0690559667,0.0666252832,0.11943618199999999,0.47220733600000003,0.223582692
5q7BSLylhTo,4.095262230115411,2.0679735203220244,"[94906, 13]",20.64837074,9.98065155,1.08145902,2.49528282,0.61355593,0.15217036,-0.56655109,0.6896216,-0.57684733,0.17083281,0.15904246,-0.03735222,0.53556795
HibcMLxj55g,9.983454447105784,4.9446966687282785,"[36987, 13]",21.13134108,11.63082401,-0.14913416,0.68181008,0.55190506,-0.93137382,-0.76994536,-0.08271444,-0.18500111,0.43594399,0.16200648,0.13556621,-0.04809889
J2z5uzqxJNU,1.7909409481848972,0.8725031431233194,"[54843, 13]",18.83311845,8.06138085,1.87203045,2.52360975,-0.0689573,-0.11150688,-0.91659592,-0.11445987,-0.4947219,0.31631073,-0.06261074,0.38039107,0.14091471
DWKe6i-ia9c,3.508664714264451,1.6716312828520832,"(89894,13)",17.75640728,7.1220852,-4.14225707,6.1737556,-1.13002319,-0.19328637,-0.48387894,-0.6715425,0.12430488,-0.26237973,-0.37402038,-0.31686263,0.51882765
LGW12hBxUbs,68.45164224698016,37.740408206934966,"[22560, 13]",22.8783527,5.49047786,0.7576701659999999,2.73464075,1.08097145,0.603482018,0.615132949,0.6358588589999999,-0.0022664523899999997,0.025540832799999996,-0.2012695,-0.0821600345,0.277134667
7rULs35adVA,5.1811160198493225,2.3940357491504543,"(41636,13)",18.91060497,12.16939254,1.6523413,1.00317248,0.07036478,-0.23182279,-1.28780625,-0.60447483,0.11641008,0.09368378,0.19054233,0.47165051,0.23020196
C6dpQWnRII0,20.381373643578538,10.157149265578449,"[26351, 13]",21.79678002,6.26474467,2.12513587,2.23833822,1.22891293,0.60700698,0.74384853,0.21330908,0.15310656,0.10401227,0.22001243,0.37229927,0.39282131
74Tw4sm34LQ,2.659207593208161,1.3128499198480377,"[177999, 13]",18.871029999999998,9.84596837,-1.38851091,3.23866095,0.0161435844,1.22759896,0.5303641570000001,0.640846516,-0.185997689,0.0980989505,0.19323088,-0.31813500699999997,0.0629367503
pEnXNd2z9bo,4.5088892380071055,2.230536916504162,"(38558,13)",19.8013082,7.88921248,1.54915789,2.84131715,1.59071738,-0.0264213817,-0.651362939,0.38541036700000003,-0.33978933100000003,0.00959029864,0.314656039,-0.512604006,-0.047251946100000004
bjUoQbSJDJs,0.7843619342115797,0.9637489047558364,"[17909, 13]",16.31286316,12.84409359,3.5276053999999997,2.63427197,1.71441303,1.23362055,0.89473624,0.59832358,0.15437534,0.02262201,0.1146118,0.08903876,0.04477188
xlBhqDOxolk,26.666443226285764,13.608512573437315,"[61277, 13]",21.84680329,7.88449373,-1.05467802,2.88846974,0.363681,0.64587698,0.18875479999999997,0.79191737,0.41129440000000006,0.02417253,-0.22908065,0.04576834,0.20252584
SnQNrYOvWR4,4.270360285756369,2.1117073483946163,"[69788, 13]",18.72372517,9.87062219,1.81888687,2.32682705,1.93168729,-0.32332566,0.14187087,-0.14545503,-0.86524793,0.17656534,-0.11919341,-0.2551738,0.85179709
Zb18eEvBNh0,3.757067779383947,1.87206124031372,"[61632, 13]",20.2723679,8.96922721,3.24924108,1.27411228,0.707828734,-0.440854205,-0.261247415,0.35134960200000004,0.00107692429,0.33584409600000004,-0.22376257300000002,0.0435457956,0.272007789
knMM9dRwIH4,2.700849016895264,1.226205196840224,"(53336,13)",19.78291141,9.14461038,0.73558345,1.33700699,0.82763737,-0.34612286,-0.65912239,0.25684494,-0.39763994,0.18638398,0.3864512,0.03145705,0.44213203
r0_mi8ngNnM,1.702842579779603,0.8478689118940685,"[86171, 13]",19.2328892,8.12189855,2.23862136,2.86812204,0.0997357,-0.04405916,-0.81812976,-0.3059075,-0.55877408,0.35217561,-0.12510708,0.37045047,0.27142313
9AVhwGKV2TE,0.9906814461561466,0.5634350184903405,"[33960, 13]",18.30137231,-0.66172123,-5.08339802,5.22632424,0.53128228,1.19283649,-0.44149151,1.30891354,-1.09817405,-0.61907257,-0.69632987,-1.55808555,-0.16132435
HUbi0z0msrk,2.929349718305198,1.4363397531116475,"[213990, 13]",19.19805654,1.70010549,-0.92670861,5.42224791,0.7632554,1.08329011,0.63638437,0.85036549,0.68502841,-0.07713306,0.15967607,0.89734185,0.01925405
kCQ4m-ui6yQ,66.44504485866894,33.317769229517495,"[29774, 13]",21.6323075,9.80354903,-0.29637241,1.80837974,0.99816169,-0.25471771,-0.12316548,1.26388079,0.07657487,-0.3031583,-0.0684793,-0.05512486,-0.15520094
WQpwcU8FTZk,63.20381319307087,26.93789620123699,"[60270, 13]",19.9545773,10.1124804,0.40253639799999996,1.75356538,-0.0913587634,0.070899067,-0.219498246,0.013362214099999999,-0.145297202,0.36544573799999996,0.111625325,0.528349603,0.255765597
7QpJ_VDbIPA,13.152704591396684,6.6205775467241565,"[58511, 13]",21.09045404,9.94962781,-0.67837744,1.92333667,-0.16219703,-0.06623044,-0.34652711,0.23079677,-0.07723427,-0.06848981,-0.12908397,-0.38940962,0.29255461
nlJ4WIj3j24,10.38183076654802,5.291224013210245,"[64603, 13]",20.84637976,10.85554323,1.68328506,2.29675345,1.33154821,-0.15377916,-0.16854963,0.80432551,-0.16377875,0.05737334,0.18811301,-0.26586227,-0.07448955
_pYfw-_KfIE,0.4659528798327078,0.2274994667175145,"[98931, 13]",17.4846872,8.58201967,0.215479752,5.02243203,-0.741066103,0.32017484399999996,-0.611213845,-0.446547719,-0.552506195,-0.344996924,0.0941983982,0.00855165059,0.147127023
joc5J-poAxg,87.3369757691996,39.327687068743145,"[28941, 13]",22.43480172,9.23135618,-2.37024778,1.87857361,0.06215849,0.28677908,-0.06581101,0.28499561,-0.1362652,0.16065572,0.08736738,0.42724659,0.23644598
ajTUqSXzZis,3.9749092734979903,1.980463909087366,"[34709, 13]",18.4371658,9.88489789,1.27913725,1.48143158,1.32935032,0.7489866959999999,0.0670349852,-0.00668540131,-0.0707411491,0.0874534509,-0.0598825156,0.29562530600000003,0.619390432
IiAVsYnHtwM,18.46235966786265,9.50469088628309,"(25871,13)",21.32962249,9.750550500000001,-1.00554262,0.20010386,0.49609612,-0.784171,0.79427238,0.68673781,-1.10461737,0.28383085,-0.84225903,-0.1722386,0.19243365
iBZaLPEhq04,51.97834980780129,25.47416326114293,"[23400, 13]",22.91922861,8.37377684,0.3621377,2.37571156,0.69103186,0.52185645,0.22511422,0.27149102,-0.12933981,0.11261285,0.34556781,0.13676328,0.47427011
Hnl4AyEO1I8,10.391856614889152,5.130637378658925,"[637319, 13]",18.52479177,10.63924924,0.82508085,2.15773563,0.70473773,0.26895271,-0.73912585,0.16155698,-0.03984524,0.09610886,-0.09260942,-0.14392117,0.23467059
IUTGFQpKaPU,0.9671865781189646,0.4787954076482648,"[22932, 13]",16.45178032,9.96410687,0.63476476,1.85540293,0.66093836,-0.39947981,-0.84800849,-0.43307191,-0.15612479,0.22304505,0.15660298,0.20920567,0.2357971
8dOM8EHJoCE,2.673498852265323,1.427482176435498,"[26208, 13]",16.51325917,10.7573172,0.21464202,3.1043437000000003,-0.31698368,1.198016,-0.6755007,0.51288807,0.32955025,0.7748162,0.11303858,-0.04806255,1.02070938
bXsv_F0kfrs,8.523761314506544,4.3735401091017305,"[29508, 13]",17.26052191,4.27276871,2.46592181,1.35033719,1.93209374,-0.23335427,-0.88359509,1.22307499,-0.10342979,0.24603071,-0.60120805,0.02199626,0.18450059
PJjXnkd6bUQ,39.31330212495713,20.0842809036797,"[29791, 13]",20.18668276,10.66359935,1.21269027,2.41631404,0.50686354,0.68593233,0.21754722,0.13435098,0.12460624,-0.12515512,-0.02999126,0.26291961,-0.09132494
aRdcptG365I,5.723689007110942,2.567391233519531,"[49598, 13]",18.41911999,8.73150434,1.00105315,3.03960078,0.98823258,0.54292087,-0.16270484,-0.38170665,-0.15961452,0.19704703,-0.11705043,0.27960411,-0.116605
No-T6NIytFE,4.098732505856357,2.084697516569748,"[28368, 13]",19.7510177,7.94824769,0.699600175,2.12627829,0.161305,-0.317197363,-1.00899986,-0.0969021868,0.0765079588,0.21879441100000002,-0.304219884,0.320265581,0.000363230334
GWM0elaag2s,0.2288094115884541,0.1132529757222442,"(34906,13)",15.04533895,8.34575108,1.05804067,3.54401141,-0.23177451,0.17962442,-0.89816191,-0.77084342,-0.13616221,-0.09221458,0.41820001,-0.16417687,-0.14414061
BxpFMrEAwqc,339.85506442671436,147.04084749461936,"[38755, 13]",22.65674233,6.54343872,-2.91363999,3.62788242,0.15166415,0.68671972,0.37717363,0.56806847,0.06540999,0.1318197,0.05058345,0.50358263,0.14439725
4QrGdzYiNFY,3.841510836849732,1.889752045521952,"[41717, 13]",18.76525595,8.99647661,1.40768187,2.39038137,0.68544282,-0.52953241,0.2521676,0.17763273,0.15911289,0.16684176,0.1427865,-0.09330115,-0.20427214
mAZ-gT0Ip-0,19.295008046418072,9.415410334605463,"[21567, 13]",20.54572353,9.29555037,-1.30761565,1.48954363,0.53398193,-0.07363472,-0.44765274,1.24084878,0.20501291,0.15418722,-0.10815119,-0.12752517,-0.60255461
9_guNEfxTII,10.391856614889152,5.130637378658925,"[549842, 13]",22.67089396,7.26097897,0.30225883,1.67225899,0.37711544,0.2620623,0.57287953,0.4631179,0.04284046,0.11719819,-0.2273991,-0.15883272,0.02570844
5O5EC06b-xg,6.6075051125523725,3.374620112579507,"[65643, 13]",18.73687188,9.80269968,0.79314368,2.2945870999999998,0.43800534,0.51532757,-0.40934576,0.39712609,-0.11708098,0.12258959999999999,-0.2852667,-0.14248744,0.30587083
W2sIvBq2iAk,3.6414544672652713,1.7879511757373352,"[77703, 13]",17.730553399999998,11.4595329,2.25117397,0.9290518059999999,-0.39993136,-0.573040792,-0.0783701046,0.39061007600000003,-0.646592159,-0.138340202,0.00646660364,-0.108488449,0.41723125
AqcMAn10448,0.5220469211760154,0.2666798565204461,"(54434,13)",19.56441946,9.43819755,0.93081299,2.32551361,0.04993138,-1.41551221,-1.01079821,-0.63135881,-0.7362741,0.11252443,0.02224055,0.29938687,0.02585131
QlSShPVcxfg,8.576606897474129,4.227886146434488,"[80218, 13]",19.8782384,7.96130591,-2.64544256,3.56103607,0.17219327399999998,0.43079365799999997,0.300774145,0.43362648600000003,-0.273393226,-0.152584828,-0.25524208,0.0734397887,0.0120748245
-zCsllWJ3A8,5.2298523373306445,2.5953912787302165,"[97263, 13]",19.557148100000003,8.24182652,1.55094342,4.76842456,1.38049738,-1.41840524,0.869698014,0.256882732,-0.6931889659999999,0.282441296,-0.08591379589999999,0.006802161240000001,-0.15124436900000002
fK8LrzzC4-8,43.227022899500014,22.967341103582786,"[33142, 13]",20.97877513,8.76158904,1.93308541,1.16904437,0.03388931,0.24491621,-0.28097773,0.67752863,0.11158403,0.17241575,0.16858987,-0.11195179,0.18109654
UojBaKX5Vz4,35.205068855249074,17.27404076785806,"[26563, 13]",21.8282192,7.97984197,0.81857866,1.74135522,0.432882581,0.331340365,0.33303440100000004,0.215809592,0.575505195,-0.010712375,-0.09275511119999999,-0.35747379799999995,0.639235793
Ev-QpxN8wPo,25.931683168651556,11.571316909810687,"[41600, 13]",19.4856422,8.02676136,2.25032346,1.97308932,0.132871471,0.5052028120000001,0.16469572,0.439587524,-0.0574054168,0.013914808700000001,0.0440604891,0.193643628,0.383512046
i5gxEhNDYls,213.76994876919065,100.35954216403431,"(55841,13)",21.3610834,5.52425147,1.99856918,1.30630597,0.93057983,-0.31548357,-0.64799158,-0.71881231,-0.34452237,0.11445036,0.10377174,0.29730507,0.24937281
NTe1FQY9gn0,0.42697001624843395,0.2094347936862767,"[99820, 13]",17.00750046,8.06578665,1.00811467,3.16128364,0.21135473,0.99824564,-1.20548959,-0.18131881,-0.65760652,-0.02063528,0.12476094,-0.02564206,0.31274933
alQ1hlfNI_o,0.44350456462392746,0.22189833125833489,"[129904, 13]",17.20275833,4.32457203,1.2300121000000002,3.32386254,-0.60818022,0.16440092,-0.74909225,0.5689405,-0.73572882,0.47958418,0.30437455,0.24074668,0.64584256
YpcrlbmWgb8,25.89268851652414,18.865372788519714,"[17484, 13]",11.28854654,9.2153385,1.10990491,1.332385,1.61096,0.48038805,-0.31548341,-0.86266963,-0.09966359,0.07808126,0.21515429999999997,0.42978693,0.11786291
igNgYtGYjys,81.58425066481905,41.037395231253655,"(16951,13)",23.4176705,8.18917898,0.361256654,-0.11397641800000001,0.131923848,0.0031225006400000003,-0.42955818700000004,0.32391617300000003,-0.147763712,0.191300425,-0.774593553,-0.14145070199999998,0.0703740929
NAx_gFh9BxY,1.7400468364762736,0.8507845853771598,"[123889, 13]",19.62160277,7.03179416,1.15357627,0.88867678,0.471301,-0.15348610000000001,-1.24329948,0.6461838000000001,-0.3579781,0.19461824,-0.45774252,-0.35301208,0.13868250000000001
zyQtN7Zbi-c,8.459500661791921,4.2387964336573685,"[47082, 13]",18.64359499,10.59229408,2.13347374,0.66118022,-0.52003856,-0.30885413,-0.15224005,0.73657202,-0.58918932,0.11676015,-0.30205773,-0.07992477,0.49302935
8P13-6Qt89k,6.628032734016067,3.284983390605213,"[40200, 13]",19.41612677,7.85459989,1.54462077,3.20068744,0.29596594,-0.66020579,-1.32065746,0.37253942,-0.05134924,-0.22339897,-0.18475336,-0.05896384,0.44380877
4NGlnpZfXII,11.776428682349193,5.9634057889274334,"[266149, 13]",22.578073999999997,9.63455617,-2.3675992,2.53421004,-0.0279270497,-0.0289033963,-0.179624913,0.253920121,-0.0048631164700000005,-0.0475848217,-0.29823470399999996,0.508933437,0.560646302
7bL4dmUdddI,9.384779223753018,4.818814483126341,"[44511, 13]",-13.610731699999999,4.13086259,-0.0233423719,0.241307575,-0.659659765,-0.299174132,0.0638426652,0.16856372,-0.00230901236,-0.33145812199999997,-0.158441587,-0.139521035,0.044363694800000006
GfxzDd1wNxs,14.910573354461595,7.435544354955965,"[28855, 13]",20.46478387,8.07517047,3.28192816,1.59500956,0.61642859,0.13752929,-0.8567741,0.04945508,-0.65823838,-0.12207295,-0.90573201,-0.63249687,-0.49622103
E8xXtoIm76s,6.6787549508919,3.3862813253864235,"[53802, 13]",20.43580759,8.85057169,2.66923709,2.43893421,1.28403497,0.56599791,0.21255807,0.66372113,-0.65957473,0.16716394,-0.27200348,0.26357097,0.21066951
elvOZm0d4H0,3.3156295202475334,1.6444782984999011,"[47926, 13]",16.89190119,11.02935649,2.37196992,1.66302847,0.97608786,-0.21538879,-0.54835211,0.61809699,0.19530414,0.28021323,0.04900646,-0.16495846,0.22738502
cpCXLf9E1Ic,0.4079342680610408,0.19433703629176974,"[135744, 13]",16.88208681,7.86641994,1.18454352,3.55788706,-0.11070577,0.70749242,-1.42969818,-0.33633797,-0.44037817,0.05667812,0.15750155,-0.25394386,0.41435314
C3ddWloPyPA,3.819361206343909,1.8837922676478172,"(112832,13)",20.6832765,10.6615683,2.19381492,2.01843154,0.29704761399999996,0.9243990409999999,-1.04074786,0.371042914,0.331770556,0.00061682792,0.21115125699999998,0.315069543,0.189603916
jFxtn_BQauk,62.61852543050981,31.76338062494755,"[23063, 13]",23.26857529,7.89451173,-1.0718138000000001,-0.03545899,0.02801213,0.26117963,-0.23228890000000002,0.70385127,-0.08366589,0.06736128,-0.36338213,-0.39921048,0.08169281
FNofmHUX81c,1.0487225384918553,0.5544071747201279,"[74305, 13]",17.6136683,12.4561801,-0.144897409,1.01950871,-0.998577873,-0.639324115,-0.6551668429999999,0.0992568065,-0.183325787,0.397492155,0.009151382579999999,-0.164337302,0.0807910488
uJ-c54cgDos,0.582115667607721,0.2854743377870257,"[278302, 13]",19.3923043,8.16531061,-0.45784596200000005,1.49456215,-0.7035210190000001,-0.880101261,-0.800547305,-0.464710081,0.152720815,-0.19957853600000003,-0.10993774,0.018831885700000002,0.220580794
JT912hDAPro,26.583627692197485,13.82141123742267,"[30437, 13]",21.5386046,11.5381698,2.17591091,2.36889341,0.712364427,0.20303574100000002,-0.122242604,0.36702451700000005,0.0356110261,0.0193437331,-0.17964832600000002,-0.0524504488,0.18720763899999998
jpZWQ8ebTuA,0.4881612238994301,0.2507699168451271,"[50382, 13]",15.77709598,5.65197528,2.1652645,2.93604203,1.30323263,0.54511184,-0.78981276,-0.79905286,-0.21030584,0.04527183,-0.28154371,0.14590675,0.23120584
lw3c5d3aBSE,23.51817466728409,11.847583845304895,"[21691, 13]",20.38520238,11.01097105,-0.49068242,1.45412464,0.80070334,-1.18245904,0.09257330000000001,1.09899102,-0.28876028,-0.15930598,0.59685189,-0.24242489999999997,-0.08255892
nsTMPkPCQzA,2.9157188791346504,1.5752538260173898,"[59872, 13]",17.23042825,8.46416035,-1.00300318,1.77340489,-0.57644354,-0.4838981,-0.74348354,0.37997095,-0.36944403,-0.08504475,-0.41645351,-0.26180859,0.05518426
mcVvM4nhwNs,12.675534950856695,6.259276869216111,"[42416, 13]",19.64835048,11.49647665,2.04760535,2.24986264,1.02028661,0.63804003,-0.41130585,0.2444451,-0.10691797,0.42726511,0.14657234,0.58337493,0.34857821
5sKah3pJnHI,2.89110362265938,1.4537908668331074,"[52867, 13]",17.2051365,9.91879894,2.06442524,2.37648997,0.42694276200000003,-0.012154406999999999,-0.40045936200000004,0.6995710479999999,0.285891748,0.383802001,-0.008415560059999999,-0.00678844816,0.254692002
KYG6nvG1dyw,3.237721635251391,1.5892868386471073,"[90549, 13]",19.36941645,10.37010571,0.57022431,1.70550832,1.00341585,0.5581338,-0.16338725,-0.15351963,-0.38243869,0.12155149,-0.45872396,0.18242679999999997,-0.06218442
3DQATvwX4aI,90.1934331707391,45.06973013130536,"(22726,13)",22.32617588,10.21342347,0.54442655,1.63066814,1.17310707,-0.14892206,-0.05925969,0.90168374,0.08769910000000002,-0.07095063,0.16793351,-0.30789413,-0.21829595
FtbiL1uwC9Y,0.21883416060183972,0.10953168836062438,"[134436, 13]",16.97039737,8.44548457,-0.02432149,3.82755905,-0.04166606,0.51888292,-1.28217242,-0.61000303,-0.78314283,-0.39020609,0.25227765,-0.02178251,0.24862942
ARP0bpKgvVg,14.66348205115183,7.382415674942006,"[33660, 13]",20.453798199999998,6.1455696,-2.22926913,3.48714041,0.8051762659999999,0.5457091079999999,0.13064293400000002,0.49878590899999997,0.38767635100000003,0.5415263020000001,-0.331569548,0.0154591658,0.15419142
xH5whVFwXw4,32.64979715447899,16.847348490497907,"[32785, 13]",23.3823254,13.633132999999999,0.7599341059999999,0.8955212290000001,0.0201300873,0.6289787729999999,-0.12226772699999999,-0.0405779698,0.252204906,-0.0534123809,-0.50022799,-0.657291727,-0.33833961700000004
XMV3h9F6jq4,50.24016592826847,25.106905177743425,"[29947, 13]",22.38742623,9.86404386,-0.36864996,1.66133567,1.20200021,-0.19736623,0.0641525,1.09093618,0.26271581,-0.5384097,-0.3614011,-0.34420907,0.06419141
ylJd5sUbANE,1.264290607909751,0.6189479058127261,"[56359, 13]",17.80834956,9.13658777,2.79606458,3.34138228,0.50065666,0.58701406,-0.50551044,-0.061011699999999995,-0.52690132,0.18980659,0.03234096,0.27196366,0.23586276
cJXcK_P-zOQ,1.5451320721645836,0.7690587628019763,"(13470,13)",17.79369628,13.44537476,1.24772137,0.93960944,0.09096055,-0.56424968,-0.05377251,-0.14477924,-0.60173215,-0.23472458,-0.21477599,-0.1161703,0.08102916
480PvTx2U68,30.97262489569564,15.962884053832207,"[37519, 13]",22.13788411,9.77784325,-2.02080457,2.30827304,0.38635719,0.1575332,-0.06215448,0.6482150999999999,-0.16559025,0.05677177,-0.50516673,0.12972404,0.17813882
jwhFr5Ax3Fk,5.602358434232934,2.9020059798598625,"[22176, 13]",19.5157204,8.21418892,1.53871816,2.64276618,1.16817728,0.260297474,-0.0333241034,0.671613682,-0.593333619,-0.00917532019,0.0656319412,-0.259579532,-0.163126622
HswySJvxeuE,19.47628332572555,9.820930761321444,"(58617,13)",14.43983264,9.0738821,1.11744412,0.81940382,0.94247717,0.27576929,0.39757472,0.08701662,0.02227614,0.05507921,-0.22445997,-0.04816938,0.20536095
Ha18O3B6Eag,2.9416955420660913,2.005557640395199,"[5461, 13]",12.10781983,10.83535233,0.27111637,1.12799268,-0.53080225,-0.30917316,-0.24321186,0.30939479,0.16599254,0.11931277,-0.04903417,-0.41891737,0.02261028
2I-_SV8cwsw,1.682711817719583,0.8345254104266541,"[101811, 13]",16.93210007,11.44591088,3.45582368,1.44543467,0.28854182,-0.3227708,-0.7620305,0.03439766,-0.33105258,-0.13392993,-0.48285669,-0.23861473,0.16247431
bB52e6N8kjU,7.392610553305074,3.7002381834949714,"[68971, 13]",17.44930258,8.76557906,0.94608233,2.51003199,0.81587112,0.32102964,0.04612546,0.36547475,0.11564653,0.01939623,-0.26691656,-0.14447923,0.14393308
WqmbA5k-_Eo,2.838188328573975,1.4104952527683876,"[33406, 13]",17.51961298,9.63125807,1.6662456,2.88197395,1.71969087,0.37714957,-0.78309397,-0.0186429,-0.43083701,-0.06244479,-0.38546212,-0.30555117,0.47217977
-EtHF5ND3_s,1.0209246027297865,0.5059011140647094,"[71747, 13]",17.37665548,12.70589065,1.18647494,2.93948922,-0.97854,-0.21259928,-0.96937675,-0.72928974,0.15221071,0.06326904,-0.24914978,-0.15965352,0.20807309
u1EmWNY8km0,1.2480613560928355,0.6060229188994743,"[142519, 13]",17.08713012,9.56220002,2.40009215,1.80740666,0.57192049,0.1821053,-0.18025377,0.12829601,-0.0959462,0.05680972,-0.18633383,-0.05669401,0.16147397
Q9Ybl-8S6-4,7.410720371051518,3.8239421544668697,"(42481,13)",19.48723635,9.08037457,-0.74303356,4.94749393,-1.06837797,1.10100653,-1.90394312,-0.02974551,0.11648249,0.02965611,0.35827674,0.55546412,1.05489047
FQkaH5ppFek,57.24877043602167,28.190235851819676,"[25403, 13]",22.05320737,6.86196308,0.50943703,0.47154965,0.49841884,0.0631736,-0.11132919999999999,-0.08418572,-0.35464495,0.24680416,0.03962516,0.18357143,0.13314773
HbNYuOTaYFs,3.5229364921294133,1.7973592435626036,"[40322, 13]",18.81683551,10.47388506,1.594384,1.77337463,1.22129883,0.44960309,-0.32378003,0.06965422,-0.31614047,0.07235715,-0.08915121,0.26398296,0.52029214
nJ539VsNq2s,15.406498020143948,8.158696042293272,"[54918, 13]",5.90385997,7.08359348,0.84690463,1.19906099,0.29433992,-0.08647297,-0.01164109,0.06443285,0.02742977,0.11328516,-0.01002996,0.05251903,0.14563605
Z49hXoN4KWg,15.915239570116244,7.735316458344354,"[54113, 13]",19.1155173,11.34683821,1.45337137,0.08134059,-0.37857217,0.03262819,-0.31801081,0.50395697,-0.57461386,0.06228969,-0.31651317,0.12312970000000001,0.35971341
U8O8R8-XRmQ,8.755044324951376,4.589961174739853,"[28811, 13]",19.87194074,10.08103084,2.41409155,0.52979888,-0.07840520000000001,0.05503652,-0.47124306,-0.14862406,0.08219504,0.10248825,-0.48656048,-0.18720008,-0.26589801
YQGotj43PqM,1.3772282625887895,1.3072008803615662,"(17745,13)",16.84035305,13.09303316,0.9842733,2.77591486,1.79164008,-0.3807218,-1.62628381,-0.26536803,-0.41187455,0.24836387,0.74015885,0.42116957,-0.03933974
HxOusn13fqE,81.29519577252842,40.70631132219098,"[23563, 13]",23.05179438,10.48496981,0.47276357,1.88070388,1.17656476,-0.09872206,-0.39063242,0.8779269000000001,-0.33261168,-0.03979217,0.17675667,-0.10133693,0.16748746
XZSnRjDRrvY,2.0100087546210683,0.9965541433443396,"[110115, 13]",20.01226434,11.28989596,1.10552727,1.86061818,0.94283417,-0.93741399,-0.69121096,0.26955781,0.03733677,0.05439697,-0.13535212,0.19824519,0.35968793
_Y9EZcw5zaA,1.2871066730820293,0.6650056312994088,"[58923, 13]",17.7744014,11.2332086,1.45857111,2.09779928,-0.0583059122,-0.8235262809999999,-0.353624283,0.00301280141,0.051499468799999996,0.148079785,0.09346824140000001,0.421847121,0.09826245460000001
qPrxInnjdvg,0.2779259723355092,0.13891698154503113,"[490040, 13]",16.71620062,10.90661673,-2.14151281,3.53518716,1.44031288,0.19005826,-0.57282299,-0.14467576,-0.22151745,-0.53290256,-0.81119466,-0.60617373,-0.32005159
Jtpv39DeWpc,1.7892997719272208,0.8897930679018355,"(27908,13)",17.440799600000002,9.5654301,0.39805640200000003,1.11484139,0.29559785,-0.593750691,-0.207660703,0.133844123,-0.0159982841,0.020783744099999998,-0.362787815,-0.18037502800000002,0.680539514
y6fPilMJHsE,0.8841760645388614,0.4394153695012735,"(154359,13)",17.59283907,15.08338439,1.40950616,3.72794822,0.31007629,-0.20343136,0.14992066,-0.45206855,0.18153936,-0.46335669,-0.42544858,0.15465749,0.11132113
_BXYFubygkM,2.2038871278700762,1.0953793309809492,"[156562, 13]",18.03895699,10.52260453,2.53081022,2.80743503,1.14171752,-0.13583567,-0.11085316,0.51624491,-0.41434819,0.38320568,-0.71407181,0.22063873,0.64901855
eIpFQGGuALc,4.173468322139823,2.0395655397228407,"[120143, 13]",19.3079146,12.6829949,-1.85250777,2.91702187,-0.43209362799999995,-0.5987408479999999,-0.5803838060000001,0.0190548426,-0.43259622700000006,-0.062041937000000005,-0.145540102,-0.33946716899999996,0.597321674
5kpVl6YJzpk,1.0744613652386803,1.6985711155215322,"[25325, 13]",17.13474773,9.935810499999999,3.43717596,2.43380189,0.26205485,0.16265524,-0.81370713,0.31743184,-0.63517365,0.08427430000000001,-0.22811596,-0.05979552,0.31415683
AwAVQ0RiwPw,2.5571702104311536,1.215894230234554,"(31224,13)",17.69395924,8.95291237,0.104228,0.97257067,0.49150502,-0.04644976,-0.52521593,0.64158325,-0.28410445,-0.09985784,-0.17341825,-0.16066489,0.68432638
ecaGFISlQXk,0.4830188666668882,0.2406230874209772,"(31988,13)",17.33353941,11.17052405,2.48273877,3.41496823,2.33919625,-0.58367081,-0.38845845,-0.52396144,-0.71785469,-0.27319957,-0.35887087,-0.23984936,-0.14248597
