videoId,title,author,viewCount,likes,dislikes,tags,lengthSeconds,IsEducational,brightness,entropy,text_density,subjet_size,background_lightning_ratio,background_color_simplicity,voice_frequencies,non_voice_frequencies,mfcc_shape,mfcc_mean
p-MNSLsjjdo,The Quantum Experiment that Broke Reality | Space Time | PBS Digital Studios,PBS Space Time,3297234,47448.0,1772.0,"PBS Space Time,PBS,Space Time,Space,Time,Double Slit,Light Waves,Light,Photon,Electron,Buckminsterfullerine,bucky balls,electromagnetic field,electromagnetic,max planck,albert einstein,werner heisenberg,neils bohr,veritasium,quantum,physics,quantum physics,experiment,wavefunction,wave function,wave,particle",812.0,1.0,81.88727695498892,8.854723334568904,2.768930134841513,28.610981302189842,1.2272690813220164,0.04547006805981595,4.608741667595874,2.322743137396762,"[81180, 13]","[ 1.88690323e+01, 1.00562196e+01, 2.41503201e+00, 3.27183751e+00, 2.45470082e-01, 3.75124825e-01, 1.08415465e-01, 6.90382555e-01,-1.14950685e-01, 1.77780743e-02,-2.68019774e-02,-1.72513520e-01, 2.03755433e-01]"
TgA2y-Bgi3c,The Mystery That Keeps Neil deGrasse Tyson Up At Night,The Late Show with Stephen Colbert,4480235,77313.0,2663.0,"The Late Show,Stephen Colbert,Colbert,Late Show,celebrities,late night,talk show,skits,bit,monologue,The Late Late Show,Late Late Show,letterman,david letterman,comedian,impressions,CBS,joke,jokes,funny,funny video,funny videos,humor,celebrity,celeb,hollywood,famous,James Corden,Corden,Comedy",541.0,0.0,50.209317581741885,8.317317365573599,0.5328213413065843,28.851287213863174,0.7335165592915118,0.011497214988425928,0.881961064409013,0.5322402421070254,"[54005, 13]","[18.26607175, 4.48078389,-0.84393984, 1.77330521,-0.17646044,-0.43550986,-0.77738231,-0.05334949, 0.19799833, 0.08855232, 0.1933921 , 0.79669544, 0.17586286]"
zNzzGgr2mhk,How To Make a Quantum Bit,Veritasium,959890,20910.0,247.0,"veritasium,science,physics,quantum,bit,quantum bit,qubit,quantim computer,Quantum Mechanics (Idea),silicon,semiconductor,spin,Transistor (Invention),electron,spin up,spin down,microwaves,Electromagnetic Radiation (Invention),computer,solid state",471.0,1.0,109.00953475648755,8.943850160052754,2.1670812774122807,39.93394554093568,2.2888708659548858,0.08464226973684211,8.399036006200946,4.152675847918278,"[47002, 13]","[20.37614757, 9.65639595, 1.47171857, 1.29764895, 0.80553886,-0.45493341,-0.37593935, 0.20942631,-0.53971355, 0.26678001,-0.38736806,-0.11572461, 0.39683823]"
qaIghx4QRN4,Where are all the aliens? | Stephen Webb,TED,1876730,26568.0,2742.0,"TEDTalk,TEDTalks,astronomy,cosmos,universe,science,space,physics,time,exploration,planets",799.0,0.0,56.454434841579854,7.059120683339812,0.5615383572048611,22.91827189127604,0.8812703722087857,0.0128204345703125,3.786591897709826,1.8848145958497795,"[79850, 13]","[19.41964508,10.33730569, 0.18653699, 1.50846087,-0.25965633, 0.41533453, 0.11503099,-0.15471447, 0.44893385, 0.21592699,-0.26695955,-0.50462067,-0.20255568]"
F-nNTGK0wFw,Unanswered - Mysteries from the Mahabharata | Christopher Charles Doyle | TEDxYouth@NMS,TEDx Talks,1372918,21829.0,2963.0,"TEDxTalks,English,Humanities,Ancient world,Archeaology,Architecture,History",1099.0,0.0,95.20318221275251,7.441604997097652,4.742107599431818,38.80504853219697,2.3875418459410023,0.03113125887784092,1.870170550030778,0.861360954881265,"[109855, 13]","[16.36552429, 7.89859437, 1.97377546, 1.56116886,-0.25273354,-0.68994092,-1.08553957, 0.0971026 ,-0.21950029, 0.15925006,-0.58461703,-0.07578915,-0.17374123]"
opqIa5Jiwuw,Neuroscientist Explains One Concept in 5 Levels of Difficulty | WIRED,WIRED,1950049,57891.0,874.0,"brain,explainer,neuroscience,science,scientist,wired,explanation,connectome,neuroscientist,bobby kasthuri,bob kasthuri,dr. kasthuri,argonne national laboratory,argonne,science explanation,study of the brain,neural map,explaining,connectdome entrepreneur,connect,dome,5 levels,5 levels of,5 levels of difficulty",583.0,0.0,148.38838523118469,8.720434170781521,0.739717807751662,41.02891478216999,2.484827070330503,0.062245426014957264,7.2290717238910975,3.549646322031365,"[58267, 13]","[19.63298109,12.05506844, 2.69732091, 2.60617038, 0.046689  , 0.32134839,-0.41134425, 0.03682056, 0.40268707, 0.04481203,-0.04622962, 0.02513369, 0.24889745]"
kF4ju6j6aLE,String theory - Brian Greene,TED-Ed,1731392,32819.0,620.0,"\Brian Greene\,\string,theory\,\superstring,TED,TED-Ed,\TED,Ed\,TEDEducation",1150.0,0.0,48.32600916176028,5.869151880775963,0.6695067179951691,23.298354940368363,0.4980277692332536,0.005624787703804347,5.793381996807147,2.8228023323036897,"[114985, 13]","[ 2.02329940e+01, 8.74673188e+00, 3.46227574e-01, 2.12120399e+00, 1.04054629e+00, 2.24788193e-02,-4.24069715e-01,-1.01135810e-01,-2.97166764e-01,-9.96783892e-03,-2.97197536e-01, 3.79690504e-01, 1.80164200e-01]"
0g9SlVdv1PY,Google's self-learning AI AlphaZero masters chess in 4 hours,ChessNetwork,910341,14695.0,538.0,"alphazero,alpha zero,alpha zero vs stockfish,alpha zero chess,alphazero vs stockfish,alpha zero vs stockfish 8,chess,chessnetwork,chess network,chess ai,google's deepmind,deep neural networks,general reinforcement learning algorithm,best chess player ever,alphazero masters chess,google's alphazero masters chess,google's deepmind ai",1090.0,0.0,127.4737016596585,8.768361384861011,15.859538258154945,65.45376957106906,6.4347252107036566,0.05315994122706422,1.6920379893132034,0.8394116158728316,"[108994, 13]","[11.06466994, 7.87408334, 1.82188439, 2.360609  , 0.56040052,-0.68611274,-0.45049375, 0.20766311,-0.76129506, 0.01728053,-0.07704467,-0.05299782,-0.02833528]"
c0bsKc4tiuY,Why you should make useless things | Simone Giertz,TED,1839884,86743.0,2372.0,"TEDTalk,TEDTalks,creativity,demo,design,funny,personal growth,robots,technology",718.0,0.0,94.35027552475164,7.413111777189997,1.893960081500772,27.97005434389468,1.4654462173124811,0.024247911241319444,14.469637529370308,6.562508532026268,"[71797, 13]","[19.30632809, 8.29108789,-1.63138063, 1.40583669, 0.47779948,-0.7089599 ,-0.99891875,-0.42873944, 0.12463325,-0.28784917,-0.20307771, 0.16620326,-0.27302014]"
6N3hffFYe_U,Confronting my IRS Phone scammer,SupDaily06,1160874,27046.0,544.0,"supricky06,supdaily06,chris,thompson,captions,with,close,caption,ASL,cute,guys,men,advice,IRS scam,Irs scam prank,india,call center,scam,phone scam,troll",629.0,0.0,89.89873803840112,10.36520016929283,3.6264769000771606,48.478376977237644,1.8178086956945287,0.01229034908234127,4.516973924117627,2.7266079881268546,"(62862, 13)","[18.49407886, 8.42539848,-0.67434604, 0.42514099, 0.80602911,-1.02251856,-0.69463146, 0.8201216 ,-0.39569854,-0.04795312, 0.03849711,-0.06101536, 0.21177586]"
8HbvY1ZDhwg,Wham Bam Thank You Scam,Keithy Baby,2282336,17924.0,1856.0,"Scam,Scammers,Thailand scammers,Scammed,Documentary,confidence artists,true,real life,Confidence Artist (Character Occupation)",3261.0,0.0,122.51690445141016,9.82361016495472,3.8218080015313936,53.12871549047132,3.0948749742551462,0.10589608956259572,4.598041886334013,2.204090948791381,"[326026, 13]","[ 1.96150204e+01, 1.04102476e+01, 9.97296896e-01, 2.35506286e+00, 7.65764564e-01,-3.20356294e-01, 1.52080821e-01, 3.34851187e-01,-3.48856764e-01, 3.55877941e-01, 6.29470205e-02,-1.03543956e-02, 1.84041709e-01]"
f7MzFfuNOtY,The Truth about Hydrogen,Real Engineering,1853168,43186.0,2818.0,"engineering,science,technology,education,history,real,hydrogen,battery,renewable,energy,electric,car,energy density,climate change,fossil fuels,tesla,toyota,honda,vehicle",898.0,0.0,136.86672766565394,8.158768786219628,6.348439911265433,38.608118127893526,2.354014694727601,0.08397894965277777,5.035818001450117,2.5160465338924825,"[89777, 13]","[20.14147734, 9.22394778, 1.60079247, 3.13945111, 1.24338753,-0.39312525,-0.92931023, 0.50273547,-0.83695866, 0.66102037,-0.83080636, 0.09343491, 0.27205921]"
mf5otGNbkuc,Optical illusions show how we see | Beau Lotto,TED,1655130,11882.0,568.0,"TEDTalks,TED,talks,Beau Lotto,optical illusions,illusion,Lottolab,color,vision,perception,brain,mind,art,light,sight,information,patterns,relationships,puzzles,behavior,evolution,meaning,senses,visually impaired,for the blind,sound,uncertainty,honey,bee,bumblebee,bumble bee,psychology",1140.0,0.0,90.44677297017357,7.557370033571138,2.601036835383478,52.53815186040685,1.561861374393514,0.02313660738760965,4.372224208480658,2.231445304637698,"[113970, 13]","[19.27652753, 8.74622999, 1.31205864, 1.59951512, 0.70756713, 1.12986902,-0.36723511, 0.24502934, 0.10896457, 0.06095173,-0.35246086,-0.30318342, 0.02724843]"
FX1HaV_qjOM,TOP 30 FUNNIEST WRONG NUMBER TEXTS,BRIGHT SIDE,3282970,20874.0,5760.0,"text message stories,text message confusion,text message fails,wrong number texts,parent texts,relationship,texts from husband,texts from wife,awkward text messages,funny responses,texts from girlfriend,texts from boyfriend,dad texts,mom texts,text fails,flirty texts,funny videos,funny convs,responses to wrong number,conversation went wrong",729.0,0.0,194.31988779192832,7.135042832611142,8.035493662005326,25.55060288242009,1.023931608396197,0.030947332512842467,23.439586962460446,11.491273852376354,"[72802, 13]","[22.20704147, 6.96048608,-1.65837755, 4.60075206, 0.6198974 ,-0.38749675, 0.97372605, 0.6433424 , 1.13785961, 0.6161975 ,-0.28866897,-0.09042545, 0.06068425]"
5ncOyYzOP3w,SCAMMERS are Everywhere in CHINA!,serpentza,2539390,38656.0,3934.0,"serpentza,scammers,scams in china,scammed in china,Scams,Scam,Tea house scam,tea house,art student,art gallery scam,art gallery,rikshaw,rikshaw scam,silk street,cheating,lying,con artists,Beijing,thieves,beijing china,beijing scams,chinese,shenzhen,scammed,china how it is,scammer,extorted,living in china,prank,fraud,travel,con,Beer,Winston Sterzel,Shanghai,Shanghai scams,scam survivor,surviving scams,Double Standard Copyright Law in CHINA is UNFAIR,Laowhy86",1638.0,0.0,116.01804572376776,10.772214090183606,1.264822114773882,51.10092369844597,3.3924162520097267,0.11667837747713415,3.0212656495502004,1.575346155694566,"[163729, 13]","[ 2.09546956e+01, 1.19432723e+01, 8.30440999e-03, 1.71996694e+00, 9.06296793e-02,-2.77250805e-01,-4.76966527e-01, 5.93810827e-01, 1.47131685e-01, 2.39730315e-01, 1.22285117e-01,-1.86116895e-01, 3.55040306e-02]"
IHZwWFHWa-w,"Gradient descent, how neural networks learn | Deep learning, chapter 2",3Blue1Brown,1471937,36184.0,276.0,"three,machine learning,3 blue 1 brown,three blue one brown,3brown1blue,3b1b,brown,blue,Mathematics,one,neural networks,three brown one blue,deep learning,gradient descent,3 brown 1 blue",1261.0,1.0,23.80859396872941,2.750664860031613,7.7520028752195875,34.40026624945103,0.18163110993663445,0.0007362818058300395,3.5258563463352353,1.7766453654480405,"(126069, 13)","[19.3846933 ,13.03331703, 3.33882804, 2.99274312, 0.72332193, 0.05850167,-1.00693249,-0.4654031 , 0.08838047,-0.21617837,-0.56954597,-0.15119162, 0.04129809]"
LmpAntNjPj0,A Proof That The Square Root of Two Is Irrational,DONG,1888307,70904.0,1727.0,"vsauce,michael stevens,math,square root,proof,mathematical proof,integer,rational number,learn,fractions,irrational number,stem",1042.0,1.0,67.9435015398641,6.4798318621025714,2.2299786516480595,24.834338450292396,1.2197742382907129,0.013396194677033494,2.531289740056198,1.2939970601780577,"[104128, 13]","[19.30717278,10.8425491 , 2.17168914, 2.19145591, 1.03869781, 0.34232877,-0.20539482, 0.97051824, 0.2004662 ,-0.05081558,-0.17242977,-0.15777244,-0.0551325 ]"
6H_9l9N3IXU,Will Quantum Computers break encryption?,Frame of Essence,618950,19570.0,406.0,,945.0,0.0,236.5797612674989,1.7270989056176416,4.076891809964726,21.152494741144913,0.2477428321022961,0.0022708953373015875,4.256863814290838,2.1333704721834623,"[94410, 13]","[19.10066012, 9.49243551, 2.4597511 , 2.05982417, 0.88785033, 0.10593342,-0.02305242, 0.32316082,-0.46043103, 0.29442269, 0.08668777,-0.03619186, 0.22326169]"
r2Cd9gChRnc,32 Creative World Flags Made by True Geniuses,BRIGHT SIDE,2109509,34209.0,6523.0,"videos about countries,geography,unusual flags,the most interesting flags,fun geography,Brazil,Qatar,Romania,Denmark,Portugal,Jamaica,Switzerland,world flags",602.0,0.0,174.61470120236459,3.7902634471665473,8.410141005222682,35.084946589474285,1.6673463433299451,0.014708968233471075,4.605688174804557,2.2980814047147025,"[60102, 13]","[19.92611412, 7.75082101, 2.92119586, 2.19248807, 1.54516642, 0.10682123,-0.24650104, 0.6821459 ,-0.51188472, 0.08669584,-0.29420731, 0.08679317, 0.04402482]"
Ilg3gGewQ5U,"What is backpropagation really doing? | Deep learning, chapter 3",3Blue1Brown,958115,18622.0,167.0,"3 blue 1 brown,blue,3brown1blue,machine learning,Mathematics,3b1b,brown,three,three brown one blue,three blue one brown,deep learning,3 brown 1 blue,one,neural networks",834.0,1.0,18.006668875790087,2.6696050198465056,8.76147314745509,31.62438924234864,0.14095912137939973,0.00044296173278443113,6.467212015297966,3.224914273965064,"[83390, 13]","[19.28227534,13.1843655 , 4.18484978, 2.63999856, 1.03038875, 0.47462437,-0.6903142 ,-0.31856317,-0.02667214,-0.18668525,-0.49650812,-0.15385364, 0.11267924]"
NaL_Cb42WyY,Pi hiding in prime regularities,3Blue1Brown,800779,20173.0,234.0,"3 brown 1 blue,three brown one blue,3b1b,leibniz formula,3brown1blue,three blue one brown,one,math,pi formula,3 blue 1 brown,brown,mathematics,three,blue,number theory",1842.0,1.0,13.813368376077426,2.5449594456900657,6.385781297049083,51.39405017314062,0.10896489730843437,0.00036984988990514903,3.5905672062501104,1.8452452404568582,"[184186, 13]","[19.42589529,12.21468843, 3.93246123, 2.36694801, 0.68573803, 0.42990409,-0.67521892,-0.30890534,-0.0730944 ,-0.22704127,-0.35694989,-0.20464919, 0.13554494]"
Z5bTMIdn8O4,Calcolo di un integrale definito,Giulio Broccoli,26837,179.0,12.0,"Video Lezioni di matematica cura Giulio D. Broccoli,matematica,facileesercizi,svolti,funzioni,geometria analitica,integrali,limiti,disequazioni,matrici,equazioni,sistemi lineari,integrale definito,integrale indefinito",358.0,1.0,188.73466218171296,9.784466775228728,7.696692949459878,25.027806411554785,1.0434783061632893,0.2876247829861111,0.35384890520531587,0.17134597705058424,"[35756, 13]","[ 1.73378774e+01, 6.46084640e+00, 2.80145814e+00, 2.29818166e+00,-4.11278936e-01, 5.90223111e-01,-1.20264641e+00,-5.76427053e-01, 3.82426048e-01,-7.94661113e-03, 3.58791834e-01, 6.44697479e-01, 4.90425787e-01]"
hI9CaQD7P6I,Proof that 1 = 2.,John Hush,3280461,92620.0,7549.0,"proof;,2;,Mr.,John,Hush",179.0,1.0,150.08987898461612,7.763564469222673,4.972945601851851,20.356749734760804,2.5984875116354043,0.12006971571180555,3.106055785104333,1.611324863981204,"[17891, 13]","[20.28162784, 9.0929174 , 1.32058926, 2.08962492,-0.09170262,-0.36649807,-1.13192257,-0.76858818,-0.18804657, 0.07244268, 0.41791506, 0.40292119, 0.14004781]"
BxpjA9t4dJE,Simple Pure CSS Spinners,Traversy Media,53288,2920.0,25.0,"css spinners,css loaders,css,css3,css animation,css keyframes,css loading,loading spinner",903.0,1.0,99.34405595960905,2.874095065823232,5.300828009898711,29.76826873273481,0.4511555289896372,0.002221544803176796,4.16534035898221,2.094648914742986,"[90260, 13]","[19.74506172, 8.69096222, 2.64332254, 2.37264377, 1.77369773,-0.95480746, 0.54960239,-0.57158911,-0.27827223, 0.02668371,-0.25572492, 0.09125729, 0.24338307]"
mQ-8gnnieRA,"$50 Fake MacBook Pro vs $1,500 MacBook Pro",Jonathan Morrison,4793187,48419.0,7498.0,"Apple,MacBook Pro,Fake MacBook,Fake MacBook Pro,MacBook Pro Clone,MacBook Pro Dummy,Tech,Unboxing,2017,iPhone,Fake iPhone,iphone 7,samsung,iphone 7 plus,airpods,mac,macbook,gadgets,android,new macbook pro,fake,best,jonathan morrison,tld,jet black airpods,samsung galaxy s8,samsung galaxy s8 unboxing,pro,video,airpods review,review,technology,2016,2016 macbook pro,touch bar",267.0,0.0,97.5917166803305,8.91326345087231,0.9343291859567902,37.982926231352884,2.3598354199268092,0.10679343894675926,6.799908471021984,3.4665230250982697,"[26684, 13]","[20.60693828,10.63419663, 0.91866702, 2.00355567, 0.7155191 ,-0.19137983,-0.90176897, 0.04181813,-0.13791358, 0.33028195,-0.22295154,-0.22871415, 0.35859865]"
eTOKcxIujgE,Eros Ramazzotti - Più Bella Cosa (videoclip),ErosRamazzottiVEVO,66982148,185528.0,11516.0,"Eros Ramazzotti,Più Bella Cosa,Pop,Sony BMG Music Entertainment",267.0,0.0,131.60737662358542,9.760589481622773,0.2178417566872428,54.32989326131687,2.427498959912659,0.05454734519675927,32.594972148328964,16.459872133330492,"[26623, 13]","[21.92907495, 7.87031055, 0.61578364, 1.84844124, 0.51074224, 0.23866264, 0.19455475, 0.23812616, 0.659526  , 0.026556  ,-0.13403849,-0.34450617, 0.60562695]"
dUFxaQc7B8k,Top 10 Longest any% Speedruns,EZScape,619767,7582.0,1286.0,"Super Mario 64,SM64,any%,speedrun,Biggest,Skips,Glitches,Glitch,Speedrunning,Top 10,Banjo,Spyro,Crash,Jak and Daxter,Legend of Zelda,Link's Awakening,Super,Mario,World,Donkey,Kong,64,Sonic,06,Meat,Boy,Pokemon,Dark,Souls,Legend of Dragoon,Pokemon Stadium 2,Xenogears,Dragon Quest,Final,Fantasy,Gran Turismo,ezscape",681.0,0.0,78.5767029333308,8.250347301193223,4.9492551829886455,37.12839856422344,1.5386716076349238,0.025401317290145987,7.174004314273758,3.6537998009126533,"[68040, 13]","[20.71800434,10.02375938, 0.85099057, 2.81897723, 1.46236093, 0.27293219,-0.14542223,-0.31203661,-0.90923111, 0.05043583,-0.07299631,-0.53751589, 0.43019803]"
STpKoVY2ri8,Mastered UI Goku vs All Goku's Transformations - DragonBall Xenoverse 2,BjornTheBear,3302751,31275.0,2440.0,"xenoverse 2,dragon ball super,goku,jiren,vegeta,manga,anime,new dragon ball movie",982.0,0.0,146.57583715035426,9.51014249894656,1.7739794839255498,38.93558928634378,1.8815461841361447,0.2387472239847716,19.830841540891548,10.840238103456524,"[98129, 13]","[ 2.24635378e+01, 6.74495552e+00,-5.32969606e-01, 3.08499241e+00, 3.14487000e-01, 6.01579748e-01, 4.57303370e-01, 6.69650680e-01, 1.55692661e-01, 2.47903929e-01, 2.56370808e-02,-1.79159510e-03, 2.00003300e-01]"
X32dce7_D48,Why is 0! = 1?,Eddie Woo,3263485,85654.0,2235.0,,365.0,1.0,167.77635382479548,9.220029481198807,2.6602127330669707,41.54011040953196,1.6998926170567064,0.2675012039811644,2.7498307152307735,1.3868873518011757,"[36476, 13]","[18.40715846, 8.90187619, 2.37275829, 2.84465568,-0.22164487,-0.02593823,-0.36083806, 0.29203748,-0.3211196 , 0.4598286 ,-0.25640314,-0.29263167, 0.14624205]"
IOZO13rdhwU,integrali definiti (definizione e proprietà),Claudio Desiderio,9800,128.0,2.0,,1037.0,1.0,193.2844000690457,5.804100552440032,16.909776127915777,52.3410506579045,1.1216275470481216,0.0030200664813701925,0.2917001937683841,0.14524115136165577,"[103686, 13]","[ 1.70875063e+01, 8.56341075e+00,-7.85580202e-02, 3.88534405e+00, 1.25813375e-02, 7.76537326e-01,-8.47383484e-01,-8.67102181e-01,-7.46329394e-01,-1.84412743e-01, 3.82109178e-01, 3.61745425e-01, 2.04152175e-01]"
w1f6o1HQBvg,Il Volo - Grande amore (Videoclip),IlVoloVEVO,145474922,706007.0,58874.0,"Il Volo,IlVolovevo,vevo,official,video,music video,hq,single,album,Grande amore,Columbia,Pop,Il Volo Grande Amore",225.0,0.0,60.173954089506175,7.631010045614243,0.08923611111111111,59.60708912037037,0.7369193583404934,0.006955295138888889,77.51157427396427,40.08074783887524,"[22434, 13]","[ 2.30257611e+01, 1.06883934e+01, 3.36568903e-01, 1.75178565e+00, 9.74970326e-01,-9.61062409e-02,-2.50963553e-01, 9.84070793e-01, 1.48554070e-02, 6.75885336e-02, 1.61989556e-01,-2.17753488e-01,-2.45309700e-01]"
CvKXdhB_y9I,Top 10 Paper Mario Speedrun Moments in Smash The Record 2015 - IateYourPie STR 2015 Highlights,KoiandDragon,181059,1396.0,62.0,"Super Smash Bros. Brawl (Video Game),Super Smash Bros. Melee (Video Game),Super Smash Bros. (Video Game Series),Super Smash Bros. (Video Game),Super Smash Bros. For Nintendo 3DS And Wii U (Video Game),smash the record 2015,best of smash the record 2015,best of smash the record,koianddragon,Speedrun (Website Category),Paper Mario: The Thousand-Year Door (Video Game),iateyourpie paper mario,iateyourpie mario maker,iateyourpie speedrun,paper mario speed run",609.0,0.0,92.68032169640823,9.504916572023085,6.1608517617258665,50.02528389685792,2.1775307064124454,0.016499503714139344,4.467733723426649,2.202709333179978,"[60804, 13]","[20.2581352 , 9.8140773 , 0.15301613, 1.92908039, 0.35448128, 0.4393833 ,-0.43904708, 0.19765332,-0.5923352 , 0.28651667, 0.2130407 , 0.36975315, 0.22222178]"
6S66jorlkeY,Proof that 1 = 2,aggieneer02,10484,68.0,27.0,"Proof,that,1,=,2",285.0,1.0,139.72845699317742,7.276861848260411,3.14752883365822,49.25111679662118,3.5162692630483083,0.08973238760964912,5.628745382698589,2.8544251989886007,"(28477, 13)","[19.27477995, 9.0268361 , 1.90230279, 2.49237321, 0.18451844, 0.6599139 ,-0.57660748, 0.83206108,-0.71899838, 0.36450926,-0.37378278,-0.64720805,-0.37089747]"
VcOCCrKlXRM,Laura Pausini-Strani Amori,mateus2156,17220546,48813.0,2660.0,"laura,pausini,strani,amori,italy,song,finland,speedstream,speedstream130",256.0,0.0,51.045535968660964,8.244270392889062,0.0,62.708934294871796,0.5569543429341399,0.006915752704326923,35.43312029584753,17.633862923674894,"[25583, 13]","[21.6062926 , 8.72968206, 0.84170456, 1.14467988, 0.06786048,-0.4325138 , 0.71410739,-0.05009318, 0.05098686, 0.06482228,-0.86349772,-0.22597385,-0.20794611]"
8N1cKs9JRq0,Top 10 Must Have MacBook Pro Accessories for 2017,Pro Hacker,907072,3977.0,1553.0,"prophethacker,macbook accessories,macbook pro accessories,apple macbook pro accessories,apple macbook accessories,macbook pro 2016,macbook,macbook 2016,apple macbook 2016,apple,best macbook pro accessories,macbook pro 2016 review,macbook pro 16 accessories,apple macbook,macbook pro 16 usb hub,macbook pro 16 stand,macbook pro,2016 macbook pro,2016 macbook,gadgets,tech,technology,retina display,2016,12 inch macbook,touch bar,touchbar,accessoris,amazon,usb-c",990.0,0.0,147.89850850080668,7.868797192885159,2.785133781390292,32.88722237566638,2.0277762821211183,0.09303237452651517,14.24991771660875,7.210812077056731,"[98965, 13]","[19.79651635,10.15186974, 1.75123938, 2.3738769 , 0.47760918, 0.17480973,-0.40597608, 0.05879206, 0.07156241, 0.17428951,-0.34321536,-0.23095603, 0.05106597]"
wutztfYqk0I,Top 10 Cringey Unluckiest Speedrun FAILS!,TheGamer,1437765,8560.0,4947.0,"speed run,choke,fail,Twitch,RNG,bad luck,Pokemon,Wind Waker,Super Mario,random,so close,Streamer,Final Fantasy 10,10,List,Fun,Funny,Family,Kids,Friends,Video,Movies,Popular,Entertaining,Entertainment,Video games,Games,Glitches,Glitch,Hidden,Secrets,Boss,cringey",659.0,0.0,88.61794405644991,8.661111027211103,4.079444345801767,38.649586687184346,1.8047070538666703,0.02419581557765152,4.988304130736321,2.5204338943671463,"[65829, 13]","[19.95747658, 8.46100284, 1.5205574 , 1.94674701, 1.21641602,-0.58071404, 0.1329886 , 0.51936381,-0.85563565, 0.27940626,-0.14541319, 0.0273051 , 0.19649802]"
5njUvlLWoRI,2+2=6 proof by calculus,S.Ramanujan Mind,1637041,9341.0,6799.0,"bb ki vines,shirley setia,2+2=5,2+2=6,1=2 proof,hinglish facts,total hack,sanam,technical guruji,ytadvise,my smart support,mathbff,Numberphile,s.ramanujan mind,Ramanujan,aaiye sikhte hai",290.0,1.0,216.27193137372285,8.682006947942925,8.14380787037037,50.08658604725415,0.5358824673508462,0.1503401131465517,8.569837378121509,4.303466049549422,"[28978, 13]","[19.42470696, 9.73526771, 2.15898193, 4.66053572,-0.21067029, 1.58111714,-1.04981554, 0.78632986,-1.37506809, 0.22109104, 0.26506398, 0.02078731, 0.57889676]"
wEbiwj0CY4U,Regole per il Calcolo degli Integrali Definiti (10),Marcello Dario Cerroni,9053,45.0,3.0,Integral,814.0,1.0,147.07469620718302,9.03721404376008,8.101758211912065,27.97807693741479,2.222888367994025,0.4036857745398773,12.478967214403955,6.121779342945532,"[81360, 13]","[20.97367627,14.08945318,-2.18712803, 3.18028627, 0.44800555,-1.40874837, 0.71959293, 0.15663237,-0.24135316, 0.54491919, 0.09358165, 0.24324399, 0.2919839 ]"
MFZsxoen5Y0,FINAL BATTLE! Mastered Ultra Instinct Goku vs Jiren! Goku DEFEATED!? Dragon Ball Xenoverse 2!,Legendary Agwang,921256,11904.0,557.0,"Dragonball,Xenoverse,GT,Super,AF,Mods,Modding,Tutorial,Tut,Goku,Gohan,Trunks,Vegeta,Frieza,SSGSS,SSJ1,Saiyan",270.0,0.0,114.38945730452672,7.741196244679243,1.039181053883745,34.63884267296811,2.1547405018324484,0.15657099971064814,27.298012460184427,14.035731919003403,"[26959, 13]","[21.86309858, 7.30113907,-2.55355465, 3.38974883, 0.48618032, 0.77492349, 0.25442653, 0.78331771, 0.16999103, 0.25954255,-0.23588879,-0.03928092, 0.25966377]"
b617FReb9YI,Eros Ramazzotti - Quanto Amore Sei,ErosRamazzottiVEVO,23346433,40988.0,2718.0,"Pop,Eros Ramazzotti,Sony,BMG,Music,Entertainment,Quanto Amore Sei",251.0,0.0,140.2186180328613,8.783258743997969,0.2498411401597676,53.338757262164116,1.6009184515752002,0.019603056066176468,38.95492124655435,19.039657579889308,"[25040, 13]","[21.99751403, 8.25133548, 2.36939086, 2.2921133 ,-0.10738045, 0.83983433, 0.06701061, 0.57261666, 0.61477538,-0.34947228,-0.04566783,-0.19335733, 0.15468063]"
K-HFRtLaxqY,Super Meat Boy any% (wrongwarp) in 0:04:47,VorpalSDA,711752,4860.0,458.0,"Super Meat Boy (Video Game),Glitch (Video Game),Speedrun (Website Category)",477.0,0.0,112.486635244864,4.192490428009879,2.8684443721064814,37.881334092881936,1.3920195307833412,0.005788167317708333,39.43902058371256,17.395921007873742,"[47616, 13]","[ 1.90312443e+01, 3.95308448e+00,-1.12888689e+00, 2.34150590e+00, 8.13307258e-01, 4.17511023e-01,-3.34331670e-03, 4.36647417e-01, 6.90559667e-02, 6.66252832e-02, 1.19436182e-01, 4.72207336e-01, 2.23582692e-01]"
5q7BSLylhTo,"MacBook Pro 13"" (2017) vs Microsoft Surface Laptop - Full Comparison!",Justin Tse,777800,8595.0,654.0,"jtechapple,jtechappletv,apple macbook,apple macbook pro,macbook pro 13,best student laptop,best laptop for school,mac vs pc,microsoft surface laptop,mac os,windows 10,microsoft surface,surface laptop,surface pro,macbook pro 2017,apple macbook pro 2017,2017,speed test,comparison,touch bar,touchbar,microsoft surface laptop vs macbook pro,apple,macbook pro review,microsoft surface laptop review,macbook pro review 2017,performance,video editing,gaming",950.0,0.0,167.81219773391814,8.064198161476892,2.5867730034722216,40.32698453490497,1.777460991149307,0.08927965666118423,4.095262230115411,2.067973520322024,"[94906, 13]","[20.64837074, 9.98065155, 1.08145902, 2.49528282, 0.61355593, 0.15217036,-0.56655109, 0.6896216 ,-0.57684733, 0.17083281, 0.15904246,-0.03735222, 0.53556795]"
